video_id,creator_id,video_length_sec,published_at,video_url,impressions_n,watched_n,watch_rate,avg_watch_seconds_when_watched,total_watch_seconds,avg_watch_share,distinct_watchers_n,first_impression_at,last_impression_at,first_watch_at,last_watch_at
580,20,19,1755079403,https://www.tiktok.com/@sophiajohnson/video/9000000000000000580,34,25,0.7352941176470589,8.96,224,0.34674922600619196,21,1755142994,1758975294,1755142994,1758975294
581,46,42,1757841965,https://www.tiktok.com/@benjaminhub4825/video/9000000000000000581,13,8,0.6153846153846154,21.125,169,0.30952380952380953,8,1757815614,1759117295,1757815614,1759117295
582,1,38,1757726403,https://www.tiktok.com/@evelynlive4018/video/9000000000000000582,10,9,0.9,21.77777777777778,196,0.5157894736842106,9,1757736096,1758990759,1757736096,1758990759
583,52,43,1758736585,https://www.tiktok.com/@miatv693/video/9000000000000000583,3,2,0.6666666666666666,16.5,33,0.2558139534883721,2,1758769106,1759036042,1758769106,1759036042
584,29,46,1757258145,https://www.tiktok.com/@sophialee/video/9000000000000000584,11,8,0.7272727272727273,16.75,134,0.2648221343873518,8,1757210677,1758877754,1757210677,1758877754
585,26,31,1757054098,https://www.tiktok.com/@noahlive7510/video/9000000000000000585,11,9,0.8181818181818182,20.22222222222222,182,0.533724340175953,8,1757060240,1758515543,1757060240,1758515543
586,8,30,1758988173,https://www.tiktok.com/@miastudio6290/video/9000000000000000586,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
587,20,19,1755622265,https://www.tiktok.com/@sophiajohnson/video/9000000000000000587,30,15,0.5,9.066666666666666,136,0.23859649122807017,14,1755571703,1758251700,1755571703,1758251700
588,39,29,1754190784,https://www.tiktok.com/@avatv5794/video/9000000000000000588,60,35,0.5833333333333334,17.257142857142856,604,0.3471264367816092,30,1754190286,1758537514,1754190286,1758537514
589,53,14,1757925745,https://www.tiktok.com/@charlotteyoung/video/9000000000000000589,15,9,0.6,6.555555555555555,59,0.28095238095238095,9,1754341894,1759140151,1754341894,1759140151
590,47,32,1755555592,https://www.tiktok.com/@avawalker_1/video/9000000000000000590,32,21,0.65625,19.19047619047619,403,0.3935546875,17,1755568102,1758797112,1755568102,1758797112
591,8,27,1755334963,https://www.tiktok.com/@miastudio6290/video/9000000000000000591,26,19,0.7307692307692307,16.68421052631579,317,0.45156695156695154,15,1755313406,1759151742,1755313406,1759151742
592,23,38,1755463110,https://www.tiktok.com/@jameshub7877/video/9000000000000000592,32,25,0.78125,22.2,555,0.4564144736842105,22,1755405122,1759136592,1755405122,1759136592
593,19,30,1754739904,https://www.tiktok.com/@elijahtv1416/video/9000000000000000593,33,22,0.6666666666666666,18.90909090909091,416,0.42020202020202024,19,1754749803,1758575595,1754749803,1758575595
594,45,10,1757217064,https://www.tiktok.com/@lucasmartin/video/9000000000000000594,18,14,0.7777777777777778,5.571428571428571,78,0.43333333333333335,14,1757244243,1759168328,1757244243,1759168328
595,4,33,1755601432,https://www.tiktok.com/@emmatv9884/video/9000000000000000595,16,8,0.5,22,176,0.3333333333333333,8,1755579768,1759034424,1755579768,1759034424
596,16,37,1755224052,https://www.tiktok.com/@emmamartin/video/9000000000000000596,31,20,0.6451612903225806,17,340,0.2964254577157803,17,1755218598,1758448828,1755218598,1758448828
597,49,32,1754350746,https://www.tiktok.com/@sophiaofficial3334/video/9000000000000000597,49,36,0.7346938775510204,16.694444444444443,601,0.3832908163265306,28,1754280302,1759058980,1754280302,1759058980
598,26,25,1758859414,https://www.tiktok.com/@noahlive7510/video/9000000000000000598,2,1,0.5,25,25,0.5,1,1758865587,1759036065,1758865587,1759036065
599,39,19,1758322987,https://www.tiktok.com/@avatv5794/video/9000000000000000599,7,6,0.8571428571428571,10.833333333333334,65,0.48872180451127817,6,1758256065,1758758684,1758256065,1758758684
600,27,51,1757442698,https://www.tiktok.com/@sophiasmith/video/9000000000000000600,8,6,0.75,25.166666666666668,151,0.3700980392156863,6,1757377248,1759118806,1757377248,1759118806
601,35,25,1758761727,https://www.tiktok.com/@evelyntv920/video/9000000000000000601,3,2,0.6666666666666666,21,42,0.56,2,1758922146,1758980332,1758922146,1758980332
602,13,29,1755028260,https://www.tiktok.com/@lucashall/video/9000000000000000602,38,26,0.6842105263157895,17.307692307692307,450,0.40834845735027225,24,1754996427,1759183653,1754996427,1759183653
603,43,19,1758350385,https://www.tiktok.com/@jameswalker/video/9000000000000000603,3,3,1,8.666666666666666,26,0.456140350877193,3,1758426581,1758998448,1758426581,1758998448
604,10,19,1757962389,https://www.tiktok.com/@harperdavis/video/9000000000000000604,4,1,0.25,4,4,0.05263157894736842,1,1758452203,1759088477,1758452203,1759088477
605,31,23,1757785845,https://www.tiktok.com/@lucasjackson/video/9000000000000000605,5,4,0.8,12.25,49,0.42608695652173917,4,1758012151,1758967879,1758012151,1758967879
606,20,12,1757202547,https://www.tiktok.com/@sophiajohnson/video/9000000000000000606,9,7,0.7777777777777778,7.285714285714286,51,0.4722222222222222,7,1757390460,1759031446,1757390460,1759031446
607,9,25,1758275414,https://www.tiktok.com/@noahjohnson/video/9000000000000000607,3,3,1,13.333333333333334,40,0.5333333333333333,3,1758257115,1759091305,1758257115,1759091305
608,37,33,1755302129,https://www.tiktok.com/@charlottegarcia/video/9000000000000000608,22,14,0.6363636363636364,18.785714285714285,263,0.3622589531680441,14,1755410610,1758939500,1755410610,1758939500
609,56,29,1756834159,https://www.tiktok.com/@masonhall/video/9000000000000000609,14,6,0.42857142857142855,15.5,93,0.229064039408867,5,1756871398,1758538654,1756871398,1758538654
610,23,24,1755505798,https://www.tiktok.com/@jameshub7877/video/9000000000000000610,28,22,0.7857142857142857,10.227272727272727,225,0.33482142857142855,21,1755479400,1758938407,1755479400,1758938407
611,51,25,1758529966,https://www.tiktok.com/@miadavis/video/9000000000000000611,1,1,1,9,9,0.36,1,1758810831,1758810831,1758810831,1758810831
612,56,23,1755554280,https://www.tiktok.com/@masonhall/video/9000000000000000612,46,31,0.6739130434782609,12.67741935483871,393,0.3714555765595463,27,1755489113,1758990226,1755489113,1758990226
613,7,26,1755256639,https://www.tiktok.com/@emmalee/video/9000000000000000613,32,22,0.6875,13.545454545454545,298,0.3581730769230769,19,1755230402,1758905215,1755230402,1758905215
614,27,14,1754501617,https://www.tiktok.com/@sophiasmith/video/9000000000000000614,49,31,0.6326530612244898,7.548387096774194,234,0.34110787172011664,25,1754440470,1758995542,1754440470,1758995542
615,27,23,1755447530,https://www.tiktok.com/@sophiasmith/video/9000000000000000615,28,22,0.7857142857142857,11.863636363636363,261,0.4052795031055901,21,1755406683,1759088988,1755406683,1759088988
616,1,58,1758277900,https://www.tiktok.com/@evelynlive4018/video/9000000000000000616,4,4,1,33.5,134,0.5775862068965517,4,1758262632,1759168226,1758262632,1759168226
617,24,20,1754854350,https://www.tiktok.com/@evelynjackson/video/9000000000000000617,38,18,0.47368421052631576,11.5,207,0.2723684210526316,16,1754862932,1759061385,1754862932,1759061385
618,8,35,1755391459,https://www.tiktok.com/@miastudio6290/video/9000000000000000618,22,12,0.5454545454545454,21.5,258,0.33506493506493507,11,1754049844,1759057409,1754049844,1759057409
619,16,38,1757493747,https://www.tiktok.com/@emmamartin/video/9000000000000000619,12,10,0.8333333333333334,13.6,136,0.2982456140350877,9,1757539817,1759137460,1757539817,1759137460
620,30,17,1759160505,https://www.tiktok.com/@avawalker/video/9000000000000000620,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
621,56,25,1755348144,https://www.tiktok.com/@masonhall/video/9000000000000000621,23,16,0.6956521739130435,19.1875,307,0.5339130434782609,15,1755302582,1758596586,1755302582,1758596586
622,40,11,1755332054,https://www.tiktok.com/@ameliataylor_1/video/9000000000000000622,22,15,0.6818181818181818,6.733333333333333,101,0.41735537190082644,15,1755537811,1759076093,1755537811,1759076093
623,58,37,1757911185,https://www.tiktok.com/@oliviahall/video/9000000000000000623,6,3,0.5,15.333333333333334,46,0.2072072072072072,3,1757949084,1759038540,1757949084,1759038540
624,5,18,1755558000,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000624,29,21,0.7241379310344828,13.619047619047619,286,0.5478927203065134,18,1755534445,1759146941,1755534445,1759146941
625,5,55,1758087518,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000625,9,6,0.6666666666666666,39,234,0.4727272727272728,6,1758129282,1758949184,1758129282,1758949184
626,23,22,1757683164,https://www.tiktok.com/@jameshub7877/video/9000000000000000626,11,6,0.5454545454545454,12.833333333333334,77,0.3181818181818182,5,1757727343,1759045024,1757727343,1759045024
627,29,33,1755953464,https://www.tiktok.com/@sophialee/video/9000000000000000627,20,13,0.65,18.76923076923077,244,0.3696969696969697,12,1755945376,1759159728,1755945376,1759159728
628,39,31,1758098405,https://www.tiktok.com/@avatv5794/video/9000000000000000628,3,3,1,17.333333333333332,52,0.5591397849462366,3,1758385331,1758999709,1758385331,1758999709
629,25,49,1757989455,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000629,7,4,0.5714285714285714,30.75,123,0.358600583090379,4,1758044142,1758948625,1758044142,1758948625
630,17,25,1755167060,https://www.tiktok.com/@evelyngarcia/video/9000000000000000630,28,20,0.7142857142857143,13.95,279,0.3985714285714286,17,1755139030,1759140157,1755139030,1759140157
631,29,16,1755849310,https://www.tiktok.com/@sophialee/video/9000000000000000631,12,5,0.4166666666666667,7,35,0.18229166666666666,5,1755908461,1758478928,1755908461,1758478928
632,49,22,1758746122,https://www.tiktok.com/@sophiaofficial3334/video/9000000000000000632,3,3,1,3.6666666666666665,11,0.16666666666666666,3,1758696598,1758799778,1758696598,1758799778
633,42,20,1754602761,https://www.tiktok.com/@noahlopez/video/9000000000000000633,33,26,0.7878787878787878,10.23076923076923,266,0.40303030303030307,23,1754540957,1758863735,1754540957,1758863735
634,3,46,1758106009,https://www.tiktok.com/@charlotteanderson/video/9000000000000000634,10,8,0.8,32.25,258,0.5608695652173913,7,1758067610,1759162527,1758067610,1759162527
635,7,38,1755922886,https://www.tiktok.com/@emmalee/video/9000000000000000635,25,20,0.8,20.6,412,0.43368421052631573,17,1755919598,1758971541,1755919598,1758971541
636,58,31,1754864280,https://www.tiktok.com/@oliviahall/video/9000000000000000636,66,49,0.7424242424242424,16.040816326530614,786,0.3841642228739003,39,1754784115,1759174557,1754784115,1759174557
637,22,39,1756378498,https://www.tiktok.com/@lucaswilson/video/9000000000000000637,18,10,0.5555555555555556,14,140,0.19943019943019943,9,1756397685,1759176140,1756397685,1759176140
638,47,39,1758257549,https://www.tiktok.com/@avawalker_1/video/9000000000000000638,2,1,0.5,7,7,0.08974358974358974,1,1758261992,1758955098,1758261992,1758955098
639,27,29,1755461380,https://www.tiktok.com/@sophiasmith/video/9000000000000000639,15,11,0.7333333333333333,16.181818181818183,178,0.4091954022988506,10,1755422166,1758984662,1755422166,1758984662
640,25,31,1754110366,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000640,80,51,0.6375,21.529411764705884,1098,0.442741935483871,39,1754104994,1758923420,1754104994,1758923420
641,24,33,1755844188,https://www.tiktok.com/@evelynjackson/video/9000000000000000641,17,14,0.8235294117647058,18.071428571428573,253,0.45098039215686275,14,1755876958,1759058372,1755876958,1759058372
642,25,33,1754454746,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000642,44,25,0.5681818181818182,18.84,471,0.32438016528925623,18,1754456050,1758705328,1754456050,1758705328
643,44,25,1756047996,https://www.tiktok.com/@jamessmith/video/9000000000000000643,18,15,0.8333333333333334,13.733333333333333,206,0.4577777777777778,15,1756389082,1759035885,1756389082,1759035885
644,22,35,1758439174,https://www.tiktok.com/@lucaswilson/video/9000000000000000644,7,4,0.5714285714285714,12.75,51,0.20816326530612245,4,1758430830,1759124446,1758430830,1759124446
645,17,25,1756882216,https://www.tiktok.com/@evelyngarcia/video/9000000000000000645,16,11,0.6875,17.727272727272727,195,0.4875,9,1756908223,1759171227,1756908223,1759171227
646,24,38,1757423889,https://www.tiktok.com/@evelynjackson/video/9000000000000000646,8,6,0.75,25.5,153,0.5032894736842105,6,1757393057,1758889561,1757393057,1758889561
647,23,35,1755280855,https://www.tiktok.com/@jameshub7877/video/9000000000000000647,40,29,0.725,15.275862068965518,443,0.3164285714285714,24,1755217470,1758628542,1755217470,1758628542
648,44,22,1755558569,https://www.tiktok.com/@jamessmith/video/9000000000000000648,34,24,0.7058823529411765,11.875,285,0.3810160427807487,24,1755489095,1758998418,1755489095,1758998418
649,49,29,1756712499,https://www.tiktok.com/@sophiaofficial3334/video/9000000000000000649,15,14,0.9333333333333333,23.714285714285715,332,0.7632183908045977,13,1756818076,1758831731,1756818076,1758831731
650,5,35,1754200569,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000650,67,49,0.7313432835820896,18.755102040816325,919,0.3918976545842217,33,1754202744,1759049323,1754202744,1759049323
651,42,31,1758020463,https://www.tiktok.com/@noahlopez/video/9000000000000000651,5,1,0.2,13,13,0.08387096774193549,1,1758068193,1759045029,1758068193,1759045029
652,36,30,1756936419,https://www.tiktok.com/@henrythomas/video/9000000000000000652,19,11,0.5789473684210527,17.545454545454547,193,0.3385964912280702,9,1756930272,1759001330,1756930272,1759001330
653,51,25,1754370778,https://www.tiktok.com/@miadavis/video/9000000000000000653,46,30,0.6521739130434783,13.433333333333334,403,0.35043478260869565,24,1754388813,1759127810,1754388813,1759127810
654,36,37,1757220450,https://www.tiktok.com/@henrythomas/video/9000000000000000654,15,12,0.8,13.666666666666666,164,0.2954954954954955,12,1757329133,1758979778,1757329133,1758979778
655,48,47,1756674943,https://www.tiktok.com/@isabellahub287/video/9000000000000000655,15,7,0.4666666666666667,23.571428571428573,165,0.23404255319148934,7,1756645787,1758522911,1756645787,1758522911
656,58,10,1756975221,https://www.tiktok.com/@oliviahall/video/9000000000000000656,22,14,0.6363636363636364,4.142857142857143,58,0.2636363636363636,14,1757019097,1759155451,1757019097,1759155451
657,5,46,1754280604,https://www.tiktok.com/@evelyndaily3219/video/9000000000000000657,43,31,0.7209302325581395,29.838709677419356,925,0.46764408493427706,21,1754342748,1758973534,1754342748,1758973534
658,21,24,1754137696,https://www.tiktok.com/@jamesmiller/video/9000000000000000658,81,60,0.7407407407407407,14.55,873,0.44907407407407407,41,1754111581,1759077686,1754111581,1759077686
659,21,45,1756316892,https://www.tiktok.com/@jamesmiller/video/9000000000000000659,13,5,0.38461538461538464,20.8,104,0.17777777777777776,5,1754036594,1759011235,1754036594,1759011235
660,16,47,1755645415,https://www.tiktok.com/@emmamartin/video/9000000000000000660,26,18,0.6923076923076923,19.22222222222222,346,0.28314238952536824,17,1755777166,1759159714,1755777166,1759159714
661,26,44,1756534622,https://www.tiktok.com/@noahlive7510/video/9000000000000000661,27,16,0.5925925925925926,20.0625,321,0.27020202020202017,15,1756624054,1759105351,1756624054,1759105351
662,58,27,1754869018,https://www.tiktok.com/@oliviahall/video/9000000000000000662,30,21,0.7,18.61904761904762,391,0.482716049382716,20,1754837889,1759161110,1754837889,1759161110
663,42,45,1754358905,https://www.tiktok.com/@noahlopez/video/9000000000000000663,63,47,0.746031746031746,21.80851063829787,1025,0.3615520282186949,39,1754399722,1759127795,1754399722,1759127795
664,20,38,1754385458,https://www.tiktok.com/@sophiajohnson/video/9000000000000000664,36,25,0.6944444444444444,24.64,616,0.4502923976608187,19,1754456600,1759163954,1754456600,1759163954
665,14,39,1757852753,https://www.tiktok.com/@ameliataylor/video/9000000000000000665,8,2,0.25,23,46,0.14743589743589744,2,1758398580,1759008251,1758398580,1759008251
666,23,33,1758492450,https://www.tiktok.com/@jameshub7877/video/9000000000000000666,4,2,0.5,20.5,41,0.3106060606060606,2,1758624709,1759124082,1758624709,1759124082
667,59,40,1756555433,https://www.tiktok.com/@elijahtaylor/video/9000000000000000667,17,11,0.6470588235294118,20.818181818181817,229,0.3367647058823529,10,1756675118,1759105270,1756675118,1759105270
668,9,19,1756467515,https://www.tiktok.com/@noahjohnson/video/9000000000000000668,17,12,0.7058823529411765,7.75,93,0.28792569659442724,11,1756576318,1759154743,1756576318,1759154743
669,30,33,1757754942,https://www.tiktok.com/@avawalker/video/9000000000000000669,8,5,0.625,16.2,81,0.3068181818181818,5,1754130462,1759096936,1754130462,1759096936
670,25,28,1757656650,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000670,11,7,0.6363636363636364,10.714285714285714,75,0.24350649350649348,7,1757722430,1759159002,1757722430,1759159002
671,45,20,1756066588,https://www.tiktok.com/@lucasmartin/video/9000000000000000671,21,15,0.7142857142857143,13.266666666666667,199,0.4738095238095238,15,1756011617,1758987186,1756011617,1758987186
672,3,12,1759021623,https://www.tiktok.com/@charlotteanderson/video/9000000000000000672,1,0,0,NA,0,0,0,1754313581,1754313581,1754313581,1754313581
673,55,32,1757717838,https://www.tiktok.com/@sophiafit8328/video/9000000000000000673,13,11,0.8461538461538461,13.545454545454545,149,0.3581730769230769,10,1757711286,1758989888,1757711286,1758989888
674,22,34,1755351599,https://www.tiktok.com/@lucaswilson/video/9000000000000000674,24,19,0.7916666666666666,17.94736842105263,341,0.4178921568627451,15,1755521884,1758801513,1755521884,1758801513
675,4,33,1758092836,https://www.tiktok.com/@emmatv9884/video/9000000000000000675,6,4,0.6666666666666666,21.5,86,0.4343434343434343,4,1758087053,1758968472,1758087053,1758968472
676,34,34,1756986693,https://www.tiktok.com/@masonwilson/video/9000000000000000676,14,9,0.6428571428571429,18,162,0.3403361344537815,8,1757119229,1758877374,1757119229,1758877374
677,16,21,1755788029,https://www.tiktok.com/@emmamartin/video/9000000000000000677,26,20,0.7692307692307693,10.7,214,0.39194139194139194,20,1755813678,1758636860,1755813678,1758636860
678,44,35,1758888060,https://www.tiktok.com/@jamessmith/video/9000000000000000678,4,2,0.5,12.5,25,0.17857142857142858,2,1758862316,1759154712,1758862316,1759154712
679,25,38,1756035616,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000679,15,7,0.4666666666666667,21.142857142857142,148,0.2596491228070176,7,1756004732,1758961739,1756004732,1758961739
680,15,12,1754977751,https://www.tiktok.com/@emmawilson/video/9000000000000000680,40,28,0.7,6.214285714285714,174,0.3625,24,1754975572,1758025804,1754975572,1758025804
681,24,15,1755639284,https://www.tiktok.com/@evelynjackson/video/9000000000000000681,29,23,0.7931034482758621,8.434782608695652,194,0.4459770114942529,19,1755600647,1759127054,1755600647,1759127054
682,26,22,1756864117,https://www.tiktok.com/@noahlive7510/video/9000000000000000682,13,9,0.6923076923076923,11.777777777777779,106,0.3706293706293706,7,1756918203,1758947774,1756918203,1758947774
683,2,41,1758988958,https://www.tiktok.com/@isabelladaily931/video/9000000000000000683,1,1,1,12,12,0.2926829268292683,1,1759168771,1759168771,1759168771,1759168771
684,12,42,1755841481,https://www.tiktok.com/@ethanstudio5228/video/9000000000000000684,25,12,0.48,17.416666666666668,209,0.19904761904761906,10,1755893293,1758526803,1755893293,1758526803
685,57,12,1757022716,https://www.tiktok.com/@harpertaylor/video/9000000000000000685,17,11,0.6470588235294118,6.090909090909091,67,0.3284313725490196,9,1757071294,1759162473,1757071294,1759162473
686,60,32,1754314276,https://www.tiktok.com/@ethanallen/video/9000000000000000686,44,32,0.7272727272727273,18.84375,603,0.42826704545454547,26,1754281310,1758963507,1754281310,1758963507
687,32,17,1756140707,https://www.tiktok.com/@emmadavis/video/9000000000000000687,21,16,0.7619047619047619,12.4375,199,0.5574229691876751,15,1756092277,1759004279,1756092277,1759004279
688,23,29,1756985470,https://www.tiktok.com/@jameshub7877/video/9000000000000000688,10,6,0.6,11.333333333333334,68,0.23448275862068962,5,1756965191,1758968852,1756965191,1758968852
689,59,28,1755711964,https://www.tiktok.com/@elijahtaylor/video/9000000000000000689,20,16,0.8,15.0625,241,0.4303571428571429,16,1755707662,1758832210,1755707662,1758832210
690,2,21,1754344145,https://www.tiktok.com/@isabelladaily931/video/9000000000000000690,63,48,0.7619047619047619,11.416666666666666,548,0.41421012849584277,34,1754326256,1758912151,1754326256,1758912151
691,25,38,1758130527,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000691,5,3,0.6,17,51,0.26842105263157895,3,1758259826,1759140155,1758259826,1759140155
692,25,11,1757799033,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000692,9,5,0.5555555555555556,6.8,34,0.3434343434343434,5,1757780877,1758987344,1757780877,1758987344
693,27,29,1755781810,https://www.tiktok.com/@sophiasmith/video/9000000000000000693,26,17,0.6538461538461539,13.176470588235293,224,0.29708222811671087,16,1755796561,1759153192,1755796561,1759153192
694,34,35,1756106919,https://www.tiktok.com/@masonwilson/video/9000000000000000694,14,10,0.7142857142857143,20.4,204,0.4163265306122449,9,1756080749,1759091337,1756080749,1759091337
695,46,28,1755266930,https://www.tiktok.com/@benjaminhub4825/video/9000000000000000695,26,24,0.9230769230769231,15.916666666666666,382,0.5247252747252747,19,1755287505,1758859928,1755287505,1758859928
696,28,36,1754897759,https://www.tiktok.com/@avalopez/video/9000000000000000696,31,20,0.6451612903225806,18.75,375,0.33602150537634407,17,1754914527,1758859972,1754914527,1758859972
697,37,21,1756767469,https://www.tiktok.com/@charlottegarcia/video/9000000000000000697,11,4,0.36363636363636365,9.75,39,0.16883116883116883,4,1756754854,1758957552,1756754854,1758957552
698,17,18,1756943479,https://www.tiktok.com/@evelyngarcia/video/9000000000000000698,16,10,0.625,10.1,101,0.3506944444444444,9,1756965462,1759163172,1756965462,1759163172
699,60,21,1757697026,https://www.tiktok.com/@ethanallen/video/9000000000000000699,13,9,0.6923076923076923,14.88888888888889,134,0.4908424908424908,8,1757671375,1759094098,1757671375,1759094098
700,23,25,1758607249,https://www.tiktok.com/@jameshub7877/video/9000000000000000700,3,2,0.6666666666666666,15,30,0.39999999999999997,2,1758660150,1759111722,1758660150,1759111722
701,22,15,1754322395,https://www.tiktok.com/@lucaswilson/video/9000000000000000701,54,34,0.6296296296296297,6.323529411764706,215,0.2654320987654321,26,1754288071,1758752020,1754288071,1758752020
702,7,39,1756428942,https://www.tiktok.com/@emmalee/video/9000000000000000702,24,19,0.7916666666666666,23.736842105263158,451,0.48183760683760685,19,1756567661,1759167757,1756567661,1759167757
703,27,39,1758958252,https://www.tiktok.com/@sophiasmith/video/9000000000000000703,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
704,58,16,1757351718,https://www.tiktok.com/@oliviahall/video/9000000000000000704,10,6,0.6,7.5,45,0.28125,6,1757407518,1759140320,1757407518,1759140320
705,60,60,1754327170,https://www.tiktok.com/@ethanallen/video/9000000000000000705,59,47,0.7966101694915254,27.574468085106382,1296,0.36610169491525424,39,1754266554,1759138838,1754266554,1759138838
706,19,32,1757943474,https://www.tiktok.com/@elijahtv1416/video/9000000000000000706,6,3,0.5,28.333333333333332,85,0.4427083333333333,3,1757899764,1759176136,1757899764,1759176136
707,16,16,1756151472,https://www.tiktok.com/@emmamartin/video/9000000000000000707,16,12,0.75,7.916666666666667,95,0.37109375,9,1756082587,1759173703,1756082587,1759173703
708,39,50,1756609376,https://www.tiktok.com/@avatv5794/video/9000000000000000708,8,5,0.625,28.8,144,0.36,5,1756612484,1758741080,1756612484,1758741080
709,14,43,1755664676,https://www.tiktok.com/@ameliataylor/video/9000000000000000709,36,20,0.5555555555555556,22.35,447,0.28875968992248063,18,1755770236,1759022673,1755770236,1759022673
710,17,19,1759158156,https://www.tiktok.com/@evelyngarcia/video/9000000000000000710,1,1,1,19,19,1,1,1759146943,1759146943,1759146943,1759146943
711,20,25,1756970722,https://www.tiktok.com/@sophiajohnson/video/9000000000000000711,14,12,0.8571428571428571,13.166666666666666,158,0.45142857142857146,11,1754043829,1759175960,1754043829,1759175960
712,41,21,1758454605,https://www.tiktok.com/@noahjohnson_1/video/9000000000000000712,3,2,0.6666666666666666,6,12,0.19047619047619047,2,1758448504,1758771994,1758448504,1758771994
713,45,43,1758836074,https://www.tiktok.com/@lucasmartin/video/9000000000000000713,4,1,0.25,13,13,0.0755813953488372,1,1758859039,1759117181,1758859039,1759117181
714,52,50,1755415958,https://www.tiktok.com/@miatv693/video/9000000000000000714,25,16,0.64,33.5,536,0.4288,13,1754007238,1758919409,1754007238,1758919409
715,20,35,1757651164,https://www.tiktok.com/@sophiajohnson/video/9000000000000000715,6,2,0.3333333333333333,13.5,27,0.1285714285714286,2,1758010716,1759089724,1758010716,1759089724
716,27,22,1759067487,https://www.tiktok.com/@sophiasmith/video/9000000000000000716,0,0,NA,NA,0,NA,0,NA,NA,NA,NA
717,25,26,1755306402,https://www.tiktok.com/@evelyndaily8703/video/9000000000000000717,24,13,0.5416666666666666,14.153846153846153,184,0.2948717948717949,13,1755347438,1759044057,1755347438,1759044057
718,23,21,1754851730,https://www.tiktok.com/@jameshub7877/video/9000000000000000718,42,26,0.6190476190476191,11.346153846153847,295,0.3344671201814059,24,1754794245,1759030058,1754794245,1759030058
719,45,17,1756898897,https://www.tiktok.com/@lucasmartin/video/9000000000000000719,15,11,0.7333333333333333,6.7272727272727275,74,0.2901960784313725,11,1756885393,1759053726,1756885393,1759053726
720,8,28,1754225766,https://www.tiktok.com/@miastudio6290/video/9000000000000000720,87,64,0.735632183908046,17.3125,1108,0.4548440065681445,49,1754206356,1759082662,1754206356,1759082662
721,1,38,1754823072,https://www.tiktok.com/@evelynlive4018/video/9000000000000000721,80,57,0.7125,17.736842105263158,1011,0.3325657894736842,43,1754818382,1759089728,1754818382,1759089728
722,4,31,1754927923,https://www.tiktok.com/@emmatv9884/video/9000000000000000722,52,37,0.7115384615384616,15.35135135135135,568,0.35235732009925563,27,1755047451,1759182969,1755047451,1759182969
723,31,26,1756937059,https://www.tiktok.com/@lucasjackson/video/9000000000000000723,13,11,0.8461538461538461,10.636363636363637,117,0.34615384615384615,9,1754012086,1759147944,1754012086,1759147944
724,46,33,1758100905,https://www.tiktok.com/@benjaminhub4825/video/9000000000000000724,11,8,0.7272727272727273,17.125,137,0.3774104683195592,8,1758206290,1759038554,1758206290,1759038554
725,38,35,1754532057,https://www.tiktok.com/@miamedia9085/video/9000000000000000725,52,39,0.75,23.384615384615383,912,0.5010989010989011,27,1754538524,1759108378,1754538524,1759108378
726,2,23,1756846212,https://www.tiktok.com/@isabelladaily931/video/9000000000000000726,6,4,0.6666666666666666,14.5,58,0.4202898550724638,4,1756777815,1758964398,1756777815,1758964398
727,10,30,1756801705,https://www.tiktok.com/@harperdavis/video/9000000000000000727,13,11,0.8461538461538461,19,209,0.5358974358974359,11,1756976449,1759061388,1756976449,1759061388
728,56,30,1754134830,https://www.tiktok.com/@masonhall/video/9000000000000000728,81,56,0.691358024691358,16.035714285714285,898,0.3695473251028807,36,1754098581,1759092012,1754098581,1759092012
729,51,37,1756069126,https://www.tiktok.com/@miadavis/video/9000000000000000729,23,20,0.8695652173913043,23.5,470,0.5522914218566393,17,1756102297,1758870224,1756102297,1758870224
730,13,30,1757372679,https://www.tiktok.com/@lucashall/video/9000000000000000730,9,6,0.6666666666666666,19,114,0.4222222222222222,6,1757577616,1758880890,1757577616,1758880890
731,15,37,1754962165,https://www.tiktok.com/@emmawilson/video/9000000000000000731,46,31,0.6739130434782609,20.677419354838708,641,0.3766157461809636,24,1754960539,1758877495,1754960539,1758877495
732,31,36,1755093919,https://www.tiktok.com/@lucasjackson/video/9000000000000000732,39,28,0.717948717948718,17.214285714285715,482,0.3433048433048433,24,1755058248,1759052322,1755058248,1759052322
733,45,19,1754834695,https://www.tiktok.com/@lucasmartin/video/9000000000000000733,25,17,0.68,11.411764705882353,194,0.40842105263157896,16,1754808694,1759159655,1754808694,1759159655
734,42,13,1758364670,https://www.tiktok.com/@noahlopez/video/9000000000000000734,3,2,0.6666666666666666,4.5,9,0.23076923076923075,2,1758353329,1758848104,1758353329,1758848104
